4.667621,0
4.667621,1
6.900227,1
6.91419,0
8.889626,1
8.909068,0
10.04331,0
10.04331,1
11.02524,0
11.02524,1
11.97735,0
11.97735,1
12.66637,1
12.68206,0
13.22738,1
13.24173,0
13.76318,0
13.76318,1
14.25751,1
14.27195,0
14.74185,0
14.7523,1
15.30235,0
15.33247,1
15.89682,0
16.37865,1
16.9526,0
17.46782,1
18.03162,0
18.58404,0
18.59426,1
19.04432,0
19.04432,1
19.57098,1
19.58518,0
20.01765,1
20.03159,0
20.66881,0
20.67929,1
20.96521,0
20.97515,1
21.80065,0
21.80065,1
22.29344,0
22.30383,1
22.81247,1
22.82702,0
23.04862,2
23.93991,0
23.93991,1
24.95362,1
25.48905,0
26.06006,1
26.62111,0
27.12302,1
27.64729,0
28.21202,2
28.71549,2
29.26908,0
29.27896,1
29.78579,1
29.80013,0
30.32591,0
30.33682,1
32.47716,1
33.49366,0
34.09678,1
34.60518,0
35.1413,2
35.67263,1
36.79936,0
37.30759,1
37.83018,0
38.33192,1
38.8886,2
40.5127,1
41.11934,0
41.65951,1
42.11066,0
42.64252,1
43.24585,0
43.47935,0
44.8283,2
45.33741,1
45.87995,0
46.45573,1
46.93702,0
47.48152,1
48.05174,1
48.56245,1
49.07538,2
49.60501,0
49.61591,1
50.1464,0
50.1464,1
50.6579,2
51.80392,1
51.81807,0
52.04314,0
52.04314,1
52.2974,2
52.84756,0
52.85774,1
53.38075,1
53.39515,0
53.61841,1
53.63253,0
53.92371,0
53.92371,1
54.17113,0
54.17113,1
54.42263,0
54.43264,1
54.63028,0
54.65045,1
54.9574,0
54.99718,1
55.57899,2
56.11246,1
56.70236,0
57.20232,1
57.68859,0
58.22572,2
58.7611,1
59.25787,0
60.3537,1
60.89425,0
61.41187,2
62.60066,0
63.03293,0
63.54011,1
64.08982,1
64.64543,2
65.20927,1
65.72854,1
66.25454,0
66.80122,0
67.30623,2
67.8436,2
68.83466,1
69.39628,1
69.96731,0
70.48985,0
71.07266,1
71.56222,1
72.13676,0
73.18098,2
73.72569,0
