6.880384,0,0
6.880384,1,0
7.833663,0,0
7.833663,1,0
8.864162,0,0
8.864162,1,0
9.95133,0,0
9.95133,1,0
11.05564,0,0
11.05564,1,0
12.07276,0,0
12.07276,1,0
12.6418,0,0
12.6418,1,0
13.20294,0,0
13.21258,1,0
13.72623,0,0
13.73591,1,0
14.22512,0,0
14.22512,1,0
14.7439,0,0
14.7439,1,0
15.32691,0,0
15.33631,1,0
15.85661,1,0
15.8705,0,0
16.37766,1,0
16.39128,0,0
16.91627,0,0
16.93178,1,0
17.50799,0,0
17.52244,1,0
18.02582,1,0
18.03949,0,0
18.53789,0,0
18.53789,1,0
19.10741,0,0
19.11672,1,0
19.88947,2,0
21.78313,0,0
21.79623,1,0
22.29396,0,0
22.30349,1,0
22.85748,2,1
23.91112,2,2
24.44486,0,0
24.46667,1,0
24.93946,0,0
24.96014,1,0
25.51224,2,0
26.03301,2,0
26.61239,0,0
26.63123,1,0
27.1234,0,0
27.13795,1,0
27.65709,2,0
28.17541,2,0
28.67789,0,0
28.69804,1,0
29.18979,0,0
29.20885,1,0
29.75552,1,0
30.34786,0,0
30.8818,0,0
30.8818,1,0
31.37259,0,0
31.38714,1,0
32.49017,2,0
33.56747,0,0
34.63247,1,0
35.15676,0,0
35.69835,0,0
35.69835,1,0
36.74318,2,0
37.29133,1,0
38.9,0,0
38.90971,1,0
39.45956,0,0
39.46909,1,0
39.9632,0,0
39.97358,1,0
41.08745,2,1
42.70436,2,2
43.23717,0,0
43.25158,1,0
44.85795,1,0
45.3568,0,0
46.42588,2,0
47.0006,1,0
47.48353,0,0
48.00851,2,0
48.53223,0,0
49.06375,1,0
49.59238,0,0
49.59238,1,0
50.13276,0,0
50.14741,1,0
50.65945,2,0
51.17691,1,0
51.4291,0,0
51.77596,2,0
52.85353,0,0
52.86323,1,0
53.91419,0,0
53.91419,1,0
54.39728,0,0
54.40717,1,0
54.96058,2,0
56.08876,2,0
57.70122,0,0
57.72001,1,0
58.2857,0,0
58.31413,1,0
59.23854,0,0
59.24802,1,0
60.34139,0,0
60.85768,1,0
61.38869,0,0
61.9197,1,0
62.44905,0,0
62.44905,1,0
62.95078,0,0
62.96049,1,0
63.50529,1,0
64.08698,0,0
64.6498,2,0
65.68844,0,0
65.68844,1,0
66.79282,2,0
67.08495,0,0
67.12087,1,0
68.38445,2,0
68.88174,2,0
69.47704,0,0
69.49587,1,0
69.96148,2,0
70.52351,1,0
71.03644,0,0
71.5639,2,0
72.14422,1,0
72.67108,0,0
73.20341,2,0
73.74982,0,0
74.26577,1,0
75.31945,0,0
75.31945,1,0
75.82809,0,0
75.83754,1,0
76.37522,0,0
76.37522,1,0
77.46664,2,0
78.49174,0,0
78.50246,1,0
79.627,1,0
80.11543,0,0
80.6919,2,0
80.96748,2,0
81.25011,2,0
81.51566,2,0
81.85012,1,0
82.29247,0,0
82.81983,0,0
82.83948,1,0
83.91472,2,0
84.48963,1,0
84.97128,0,0
86.08027,0,0
86.08027,1,0
87.06232,0,0
87.06232,1,0
88.20317,0,0
88.5004,1,0
89.22425,2,0
90.33209,0,0
90.34167,1,0
91.4039,2,0
92.55937,1,0
93.03963,0,0
93.50406,2,0
94.66315,0,0
94.6728,1,0
95.67503,1,0
96.80765,0,0
97.29588,1,0
97.8165,0,0
97.8165,1,0
98.92186,2,0
99.96779,0,0
99.96779,1,0
101.0481,2,0
102.1049,2,0
103.2315,0,0
103.2508,1,0
104.23,0,0
104.2406,1,0
105.3549,2,0
106.3435,2,0
107.5232,0,0
107.5373,1,0
108.5353,0,0
108.5459,1,0
109.6794,2,1
110.7138,2,2
111.807,0,0
111.8167,1,0
112.8561,0,0
112.8561,1,0
113.9168,0,0
114.4563,1,0
114.976,2,0
116.0798,0,0
116.0798,1,0
117.1286,0,0
117.1394,1,0
118.1713,2,0
118.7631,2,0
119.2899,2,0
120.3801,0,0
120.3897,1,0
121.4487,0,0
121.4487,1,0
122.53,1,0
123.0709,0,0
123.5547,2,0
124.6137,0,0
124.6232,1,0
125.1282,2,0
125.6787,0,0
125.6886,1,0
126.2261,2,0
126.7886,0,0
126.7981,1,0
127.8653,1,0
128.9232,0,0
129.9393,0,0
129.9489,1,0
131.1056,2,1
132.6554,2,2
133.1745,0,0
133.1841,1,0
133.7195,0,0
133.7195,1,0
134.211,2,0
135.4186,1,0
136.3988,0,0
137.4725,1,0
137.4865,0,0
138.5276,0,0
138.5276,1,0
139.6152,2,0
140.6976,1,0
141.7325,0,0
142.8345,2,0
143.8992,0,0
143.9133,1,0
144.9455,2,0
145.5353,1,0
146.0691,0,0
146.6257,2,0
147.1704,1,0
147.6711,0,0
148.1798,0,0
148.7042,1,0
149.1512,2,0
149.7562,0,0
149.7712,1,0
150.3086,0,0
150.3182,1,0
150.8029,2,0
151.3559,0,0
151.3661,1,0
152.4875,2,1
154.6682,2,2
155.7009,0,0
155.7205,1,0
156.7793,1,0
157.333,0,0
157.8576,1,0
158.3416,0,0
158.8675,0,0
158.8768,1,0
159.9766,1,0
160.2432,0,0
160.4964,1,0
160.7996,0,0
161.1046,2,1
162.1357,2,2
163.2242,1,0
163.242,0,0
163.7533,0,0
163.7533,1,0
164.2585,2,0
165.4082,1,0
166.4459,0,0
167.5124,1,0
167.5338,0,0
168.0115,1,0
168.0249,0,0
168.5435,2,0
169.6637,1,0
170.7113,0,0
171.7685,2,0
172.2752,2,0
172.7692,2,0
173.9288,2,1
175.5587,2,2
176.0977,1,0
176.6544,0,0
178.2347,1,0
178.2484,0,0
179.2756,0,0
179.2857,1,0
180.417,0,0
180.417,1,0
180.9367,0,0
180.9367,1,0
181.4526,0,0
181.4629,1,0
182.5457,2,0
183.5842,1,0
184.118,0,0
184.6833,2,0
185.2346,2,0
185.7071,2,0
186.8171,1,0
187.8752,0,0
188.8829,1,0
189.9505,0,0
191.0586,2,1
192.1226,2,2
193.2126,0,0
193.2223,1,0
193.7854,0,0
193.7854,1,0
194.2702,0,0
194.2798,1,0
195.387,2,0
195.8855,0,0
196.4023,1,0
196.9198,0,0
197.5032,1,0
198.0098,0,0
198.0098,1,0
198.4922,0,0
198.507,1,0
199.0434,2,0
200.1403,2,0
201.1847,0,0
201.1949,1,0
201.7057,0,0
201.7057,1,0
202.225,2,0
202.8671,1,0
203.3405,0,0
203.8894,2,0
204.3817,0,0
204.9599,1,0
205.4396,2,0
206.0254,0,0
206.0254,1,0
206.5493,0,0
206.5635,1,0
207.1127,2,0
208.1951,0,0
208.205,1,0
208.6886,0,0
208.7036,1,0
209.1819,0,0
209.1921,1,0
210.3462,2,0
210.8775,0,0
210.8913,1,0
211.3872,2,0
211.918,0,0
211.9276,1,0
212.4592,2,0
212.9538,2,0
213.5456,1,0
214.0883,0,0
214.5925,1,0
215.0945,0,0
215.6073,2,0
216.1372,0,0
216.1372,1,0
216.6544,0,0
216.6731,1,0
218.8997,0,0
218.9152,1,0
219.4119,0,0
219.4252,1,0
219.8895,2,0
220.523,1,0
221.0436,0,0
221.6068,0,0
221.6169,1,0
222.0879,0,0
222.0978,1,0
222.6835,1,0
223.184,0,0
223.6869,0,0
224.2204,0,0
224.7304,1,0
225.2988,1,0
225.8017,2,0
226.353,0,0
226.353,1,0
227.4522,0,0
227.4673,1,0
228.4907,2,0
229.5869,2,0
230.7144,2,0
231.7385,2,0
232.7998,2,0
233.8803,2,0
235.0134,0,0
235.0282,1,0
235.4992,0,0
235.5133,1,0
236.038,2,0
236.603,1,0
236.9914,0,0
237.4038,1,0
237.4177,0,0
238.2171,2,0
238.7396,1,0
239.1974,0,0
239.7172,0,0
239.7315,1,0
240.3164,2,0
240.8633,1,0
241.3183,0,0
241.9212,0,0
241.9212,1,0
242.451,0,0
242.4607,1,0
242.9953,2,0
243.512,0,0
243.5221,1,0
244.0661,2,0
244.622,0,0
244.622,1,0
245.0511,2,0
245.6731,1,0
246.2054,0,0
246.8094,2,1
248.3435,2,2
248.9596,1,0
249.4922,0,0
249.9846,0,0
249.9846,1,0
250.4978,0,0
250.4978,1,0
251.0236,2,0
251.5631,1,0
252.0793,0,0
252.6239,0,0
252.6337,1,0
253.203,2,0
253.7584,0,0
253.7779,1,0
254.2973,0,0
254.2973,1,0
254.7694,2,0
255.3075,2,0
255.8899,2,0
256.4682,2,0
257.1565,0,0
257.166,1,0
257.941,0,0
257.9506,1,0
258.7164,0,0
258.7307,1,0
259.2476,2,0
