12.23315,1,0
12.26387,0,0
12.77856,0,0
12.77856,1,0
13.34306,2,0
13.94741,0,0
13.94741,1,0
14.53854,2,0
15.11742,0,0
15.13246,1,0
15.64569,2,0
16.12579,0,0
16.14024,1,0
16.69971,2,0
17.24482,1,0
17.2591,0,0
17.81915,0,0
17.81915,1,0
18.3303,2,0
19.62632,1,0
19.63976,0,0
20.2105,0,0
20.2105,1,0
20.81837,2,0
21.37458,0,0
21.87387,1,0
22.37501,0,0
22.93769,0,0
22.93769,1,0
23.52629,0,0
23.53605,1,0
24.16237,2,0
24.7393,2,1
25.36732,0,0
25.37832,1,0
25.91388,1,0
25.92725,0,0
26.53319,0,0
27.15797,1,0
27.78787,2,2
28.31347,0,0
28.31347,1,0
28.92247,1,0
28.93682,0,0
30.21847,2,0
30.76997,2,0
31.32144,0,0
31.33189,1,0
31.95697,2,1
32.52448,1,0
32.53773,0,0
33.03524,1,0
33.04839,0,0
33.69542,0,0
34.3098,1,0
34.90147,0,0
35.46377,0,0
36.10987,1,0
36.71603,1,0
37.30539,1,0
37.31903,0,0
37.92556,0,0
37.9356,1,0
38.56829,2,2
39.1343,0,0
39.14401,1,0
39.71049,1,0
39.72423,0,0
40.293,2,0
40.923,0,0
40.923,1,0
41.50606,2,0
42.11411,1,0
42.12801,0,0
42.66919,1,0
42.68241,0,0
43.31734,2,0
43.87624,1,0
43.89043,0,0
44.48586,0,0
44.49601,1,0
45.11546,2,0
45.71442,2,0
46.28549,0,0
46.30038,1,0
46.90937,2,1
48.7352,0,0
48.74552,1,0
49.26947,1,0
49.28732,0,0
49.88028,2,2
50.50641,1,0
50.52003,0,0
51.13074,0,0
51.13074,1,0
51.7464,2,1
53.58453,2,2
54.13152,0,0
54.13152,1,0
54.70755,0,0
54.70755,1,0
55.32611,0,0
55.94184,1,0
56.54907,0,0
57.12631,0,0
57.72341,1,0
58.30949,1,0
58.86839,1,0
58.88221,0,0
59.46173,0,0
59.4722,1,0
60.10538,2,0
60.67664,1,0
60.69076,0,0
61.26624,2,0
61.83893,0,0
61.85328,1,0
62.44644,0,0
62.46309,1,0
63.06603,2,0
63.64564,0,0
63.66023,1,0
64.24143,0,0
64.24143,1,0
64.93282,2,1
66.10555,0,0
66.10555,1,0
66.71534,0,0
66.71534,1,0
67.37841,2,2
67.87346,0,0
67.87346,1,0
68.37201,0,0
68.37201,1,0
68.61302,0,0
68.62909,1,0
69.14844,0,0
69.14844,1,0
69.77725,2,0
70.32845,0,0
70.33842,1,0
70.91532,2,1
71.47459,0,0
71.47459,1,0
72.08109,0,0
72.08109,1,0
72.7076,0,0
72.7076,1,0
73.35556,2,2
73.91465,0,0
73.91465,1,0
74.53729,0,0
74.54745,1,0
75.14713,2,1
75.76624,0,0
75.77632,1,0
76.35538,0,0
76.35538,1,0
76.96407,0,0
76.96407,1,0
77.61254,2,2
78.14551,0,0
78.14551,1,0
78.75423,0,0
78.75423,1,0
79.30949,0,0
79.32001,1,0
79.97704,2,0
80.53461,2,0
81.13322,2,0
81.71822,0,0
81.72797,1,0
82.30526,2,0
82.62614,2,0
82.92416,0,0
82.92416,1,0
83.28565,0,0
83.28565,1,0
83.8824,0,0
83.8824,1,0
85.31358,2,1
86.52937,0,0
86.52937,1,0
87.15392,0,0
87.15392,1,0
87.77739,2,2
102.7636,2,0
103.3811,0,0
103.3915,1,0
103.9307,1,0
103.9442,0,0
104.238,0,0
104.249,1,0
104.6342,2,0
105.0018,2,0
105.2415,0,0
105.2415,1,0
105.5404,1,0
105.5543,0,0
105.7997,0,0
105.8204,1,0
106.0749,0,0
106.0749,1,0
106.3313,1,0
106.3444,0,0
106.6171,1,0
106.6304,0,0
106.9072,0,0
106.9072,1,0
107.2775,2,0
107.8737,1,0
107.8883,0,0
108.3292,0,0
108.3292,1,0
108.8122,1,0
108.8253,0,0
109.0753,2,0
109.3568,1,0
109.3815,0,0
109.6206,0,0
109.6353,1,0
109.9332,2,0
110.1769,0,0
110.1888,1,0
110.5063,1,0
110.5199,0,0
110.7977,0,0
110.8075,1,0
111.1231,2,1
111.4342,1,0
111.457,0,0
111.7406,0,0
111.7406,1,0
112.3583,0,0
112.6571,1,0
112.9585,0,0
112.9797,1,0
113.2152,0,0
113.2439,1,0
113.5232,1,0
113.5369,0,0
113.8336,1,0
113.8532,0,0
115.0683,2,2
116.0359,0,0
116.0359,1,0
116.5495,1,0
116.5629,0,0
117.1237,1,0
117.137,0,0
117.3965,2,0
117.6915,1,0
117.7102,0,0
117.9492,0,0
117.9721,1,0
118.2457,0,0
118.2623,1,0
118.4935,2,0
118.9465,0,0
118.9465,1,0
119.5097,0,0
119.5193,1,0
119.8433,2,0
120.1631,0,0
120.1631,1,0
120.729,1,0
120.7517,0,0
121.3466,2,0
121.9212,0,0
121.9212,1,0
122.5785,2,0
123.1734,2,0
123.4342,1,0
123.4478,0,0
123.7773,2,0
124.0743,2,0
124.5502,2,0
125.0294,2,0
125.3298,2,0
125.5964,2,0
125.9234,2,0
126.1694,2,0
126.4743,2,0
126.7854,2,0
127.3148,0,0
127.3148,1,0
127.9949,2,0
128.5879,2,0
129.1338,0,0
129.1538,1,0
129.74,2,0
130.3255,2,0
130.9067,0,0
130.9067,1,0
131.4977,2,0
132.123,0,0
132.123,1,0
132.7218,2,0
133.2422,2,1
133.5809,0,0
133.5905,1,0
133.8744,0,0
133.8744,1,0
134.0977,0,0
134.1083,1,0
134.3649,0,0
134.3826,1,0
135.1206,2,2
135.7505,0,0
135.76,1,0
136.3562,1,0
136.3695,0,0
136.9391,2,0
137.5256,0,0
137.5399,1,0
138.1891,2,1
139.2932,0,0
139.9329,1,0
140.519,0,0
140.5298,1,0
141.081,0,0
141.1012,1,0
141.7287,2,2
143.0541,0,0
143.0697,1,0
144.2542,0,0
144.264,1,0
145.1153,2,0
