2.574924,0,0
4.812928,0,0
7.089225,0,0
9.308542,0,0
11.58162,0,0
13.81525,0,0
16.04514,0,0
18.22313,0,0
19.41306,0,0
20.52017,0,0
21.62984,0,0
22.8298,0,0
23.93456,0,0
25.06354,0,0
26.20004,0,0
27.32645,0,0
28.35117,0,0
29.47036,0,0
30.59743,0,0
31.73342,0,0
32.83805,0,0
33.99702,0,0
35.10341,0,0
36.17937,0,0
37.31023,0,0
38.45164,0,0
39.0176,0,0
39.50971,0,0
40.70976,0,0
41.79675,0,0
42.91158,0,0
43.46111,0,0
43.9884,0,0
45.17593,0,0
46.27209,0,0
47.35188,0,0
47.88584,0,0
48.43773,0,0
49.59876,0,0
50.73293,0,0
51.89426,0,0
52.38892,0,0
52.92587,0,0
54.12528,0,0
54.69952,0,0
55.24564,0,0
55.79945,0,0
56.38091,0,0
56.95956,0,0
57.53298,0,0
58.06189,0,0
58.65237,0,0
59.21174,0,0
59.77174,0,0
60.3044,0,0
60.8605,0,0
63.11044,0,0
64.20747,0,0
65.37412,0,0
66.47117,0,0
67.5735,0,0
68.67631,0,0
69.80782,0,0
70.9739,0,0
72.07025,0,0
72.62746,0,0
73.1814,0,0
73.72763,0,0
74.3199,0,0
75.49512,0,0
76.66032,0,0
77.67783,0,0
78.85397,0,0
79.90018,0,0
81.02969,0,0
82.14698,0,0
83.28685,0,0
84.42272,0,0
85.50171,0,0
86.68657,0,0
87.74812,0,0
88.85217,0,0
