15.38009,2,0
15.82312,2,0
16.28766,2,0
17.73842,0,0
17.74954,1,0
18.20967,0,0
18.20967,1,0
18.67224,1,0
18.68689,0,0
19.1848,2,0
19.69653,0,0
19.69653,1,0
20.15444,1,0
20.17393,0,0
20.64666,0,0
20.64666,1,0
21.08705,2,0
21.59035,1,0
21.60392,0,0
22.05035,0,0
22.05035,1,0
22.37061,2,1
23.40658,2,2
23.70856,0,0
23.75153,1,0
24.27471,0,0
24.28592,1,0
24.89738,2,0
25.36683,0,0
25.36683,1,0
25.84034,1,0
25.85406,0,0
26.30411,0,0
26.30411,1,0
26.80259,2,0
27.29948,0,0
27.31032,1,0
27.76196,0,0
27.76196,1,0
28.19039,2,0
28.72743,0,0
28.72743,1,0
29.13622,1,0
29.15161,0,0
29.66218,0,0
29.66218,1,0
30.11929,1,0
30.13389,0,0
31.12114,0,0
31.12114,1,0
31.56083,0,0
31.56083,1,0
32.54671,1,0
32.98314,1,0
33.48491,0,0
33.9554,0,0
34.41764,0,0
34.42853,1,0
34.86809,0,0
34.87912,1,0
35.37732,2,0
36.36983,0,0
36.80964,0,0
37.29037,1,0
37.69945,1,0
38.22391,0,0
38.23682,1,0
38.64325,0,0
38.65975,1,0
39.12052,2,0
40.56757,0,0
40.56757,1,0
41.0694,0,0
41.0694,1,0
41.54614,0,0
41.56213,1,0
42.04196,2,0
42.50646,0,0
42.52789,1,0
42.97503,0,0
42.98618,1,0
43.44068,2,0
43.95975,0,0
43.95975,1,0
44.4272,0,0
44.44875,1,0
44.88637,2,0
45.35531,0,0
45.37628,1,0
45.81759,2,0
46.84589,0,0
46.86694,1,0
47.28332,0,0
47.29402,1,0
47.77602,2,1
49.62128,2,2
51.52251,0,0
51.54306,1,0
51.99962,0,0
51.99962,1,0
52.46621,0,0
52.48234,1,0
52.95483,1,0
52.97042,0,0
53.4311,2,0
55.33852,2,1
57.22649,2,2
59.18736,0,0
59.19854,1,0
59.63281,2,1
61.04021,2,2
62.01143,0,0
62.02257,1,0
62.51486,0,0
62.51486,1,0
63.07453,2,1
63.91653,0,0
63.93993,1,0
64.41021,0,0
64.41021,1,0
64.88498,2,2
65.39503,0,0
65.41067,1,0
65.84613,0,0
65.85683,1,0
66.27459,0,0
66.28515,1,0
66.82682,0,0
66.83857,1,0
67.30602,0,0
67.32153,1,0
67.75833,0,0
67.75833,1,0
68.18611,0,0
68.20206,1,0
68.68848,0,0
68.68848,1,0
69.1782,2,0
69.66225,2,0
70.61473,0,0
70.61473,1,0
71.11082,0,0
71.12097,1,0
71.5422,2,0
71.99609,0,0
72.01781,1,0
72.46743,0,0
72.47832,1,0
72.90742,2,0
73.41921,0,0
73.44187,1,0
73.86115,0,0
73.88213,1,0
74.40144,2,1
75.20305,0,0
75.20305,1,0
75.84233,0,0
75.84233,1,0
76.32575,0,0
76.32575,1,0
76.53705,0,0
76.53705,1,0
76.80000,2,2
76.80444,1,0
76.80444,0,0
