4.026618,2,0
9.864998,2,0
11.18579,2,0
12.37035,2,0
13.56404,2,0
14.80907,2,0
15.9792,2,0
17.23713,2,0
18.5054,2,1
20.37768,2,2
22.72547,2,0
23.69777,2,0
24.80579,2,0
25.83724,2,0
27.02174,2,0
28.24597,2,0
29.53638,0,0
29.53638,1,0
30.73307,1,0
30.74639,0,0
31.33871,2,0
32.57938,0,0
32.57938,1,0
33.21335,0,0
33.22311,1,0
33.75402,2,0
34.31924,0,0
34.32936,1,0
34.9378,2,0
36.24159,2,0
36.82224,2,0
37.41103,2,0
37.97353,2,0
38.55735,2,1
41.01168,2,2
41.02822,0,0
41.05331,1,0
44.22917,0,0
44.25352,1,0
44.81226,2,0
45.17547,0,0
45.18508,1,0
45.89728,0,0
45.89728,1,0
47.37752,1,0
47.9606,0,0
48.70669,1,0
49.2064,0,0
49.88178,2,0
51.12494,2,0
51.6191,1,0
51.88457,0,0
52.18815,1,0
52.50975,0,0
53.54529,0,0
53.54529,1,0
54.29724,0,0
54.29724,1,0
55.197,0,0
56.12172,1,0
57.09701,0,0
57.10658,1,0
57.93068,0,0
57.93068,1,0
58.84335,2,0
60.57737,2,0
62.39402,2,0
64.19627,2,0
66.25046,2,0
67.42629,2,0
68.27627,1,0
68.54195,0,0
68.87794,1,0
69.13429,0,0
69.85865,1,0
70.70937,0,0
71.61833,2,0
72.53077,0,0
72.53077,1,0
73.28024,0,0
73.2903,1,0
74.24148,0,0
74.24148,1,0
75.08308,2,0
75.94588,0,0
75.94588,1,0
76.75433,0,0
76.75433,1,0
77.61686,2,0
78.27431,0,0
78.27431,1,0
79.2108,0,0
79.2108,1,0
79.9482,1,0
79.96172,0,0
80.23925,0,0
80.25043,1,0
81.04534,2,0
81.87772,0,0
81.88783,1,0
82.78507,0,0
82.78507,1,0
83.51482,0,0
83.51482,1,0
83.75395,2,0
84.45734,2,0
85.17463,2,0
86.13786,0,0
86.14774,1,0
86.95795,2,0
87.89088,0,0
87.89088,1,0
88.71521,2,0
89.62658,0,0
89.62658,1,0
90.31363,0,0
90.31363,1,0
90.56815,2,0
91.28461,0,0
91.28461,1,0
91.97083,1,0
91.98485,0,0
92.23387,2,0
92.95845,0,0
92.98098,1,0
93.65167,0,0
93.65167,1,0
93.89091,2,0
94.70555,0,0
94.70555,1,0
95.32341,1,0
95.34235,0,0
95.6418,2,0
96.2764,2,0
96.52245,0,0
96.53332,1,0
97.21297,0,0
97.22829,1,0
98.03793,1,0
98.311,0,0
98.81248,1,0
99.08646,0,0
99.72155,0,0
99.96553,1,0
100.5047,0,0
100.8209,1,0
101.6611,2,0
102.2545,2,0
102.4971,2,0
104.1541,0,0
104.1541,1,0
104.8986,2,0
105.1411,2,1
108.6273,2,2
109.4734,0,0
109.4839,1,0
110.242,1,0
110.2561,0,0
111.0451,2,0
112.9565,0,0
112.9565,1,0
115.4025,2,0
116.3289,0,0
116.339,1,0
117.1371,0,0
117.1371,1,0
117.9474,2,0
118.7677,0,0
118.7886,1,0
119.2922,2,0
119.6163,0,0
119.6461,1,0
120.1552,1,0
120.1689,0,0
120.484,2,0
121.2063,2,0
121.4607,2,0
121.7469,2,0
122.0139,2,0
122.2707,2,0
123.009,0,0
123.0288,1,0
123.5374,2,0
123.9586,0,0
123.9741,1,0
124.6664,0,0
124.6664,1,0
124.8978,0,0
124.9409,1,0
125.5012,1,0
125.5278,0,0
126.2184,1,0
126.2327,0,0
126.4706,0,0
126.4994,1,0
127.1464,2,1
128.4158,2,2
129.1388,0,0
129.1388,1,0
129.8582,1,0
129.8717,0,0
130.4599,2,0
130.7447,0,0
130.7447,1,0
131.2849,1,0
131.3031,0,0
131.5949,1,0
131.9669,0,0
132.5902,0,0
133.1095,1,0
134.2983,2,0
136.0031,0,0
136.0031,1,0
136.5644,0,0
136.5644,1,0
136.8252,0,0
136.8358,1,0
137.6147,2,0
138.3533,0,0
138.3533,1,0
139.154,2,0
139.4575,0,0
139.4778,1,0
139.9939,2,0
140.2541,2,1
142.9152,2,2
143.6346,1,0
143.6493,0,0
144.3222,1,0
144.6869,0,0
145.3008,1,0
145.3153,0,0
145.6647,0,0
145.6751,1,0
146.4102,2,0
147.356,2,0
148.45,0,0
148.4607,1,0
149.2759,1,0
149.2896,0,0
150.2686,2,0
151.146,2,0
152.0602,2,0
152.9251,2,0
153.8278,2,0
154.6279,2,0
155.3342,0,0
155.3488,1,0
155.9931,2,1
158.4159,2,2
